,SMILES,hit,tan to nearest abx,tan to nearest ts,row_num,matching_frags,cluster
94,CC1=CC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.6340550231933594,0.3388022969647252,0.44324324324324327,62,[0],67
95,ClC1=CC=C(CC2=NN=C(NC(=O)C3=CC(Cl)=C(Cl)C=C3)S2)C=C1,0.658843794465065,0.3331518780620577,0.4267734553775744,63,[0],32
96,Cl.FC1=C(Cl)C=C(NC2=C(C=NC3=CN=C(NCC4=CN=CC=C4)C=C23)C#N)C=C1,0.509739771783352,0.4712013165112452,0.49212034383954156,64,[1],15
101,ClC1=CC=CC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=C1N1CCCCC1,0.6340736877918244,0.4129586260733802,0.4503968253968254,65,[0],3
104,CC1CN=C(S1)N(C(=O)NC1=CC=C(Cl)C(Cl)=C1)C1=CC(Cl)=C(F)C=C1,0.5930465143918991,0.41623843782117165,0.41932270916334663,66,[1],17
106,NC(=O)C(CCC(=O)C1=CC=CS1)S(=O)(=O)C1=CC(Cl)=C(Cl)C=C1,0.538471763432026,0.3869772366331392,0.38918345705196183,67,"[4, 23, 97]",16
107,CC(OC1=C(Cl)C=CC=C1)C(=O)NCC1=CC=C(Cl)C(Cl)=C1,0.6193759298324585,0.32016925246826516,0.4155982905982906,68,"[2, 16, 17]",21
109,OC(CS(=O)(=O)C1=CC(Cl)=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,0.5036654198169708,0.3465029364655633,0.36757425742574257,69,"[4, 23, 36]",16
110,C\C(NCC1=CC=CC=C1)=C/C1=NSC(NC2=CC=C(F)C(Cl)=C2)=N1,0.515960254073143,0.34108527131782945,0.38556067588325654,70,[1],65
111,OC(CS(=O)C1=CC(Cl)=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,0.5786766797304154,0.3208109719737627,0.3914780292942743,71,[4],6
112,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NN=C(CC2=CC=CC=C2)S1,0.55023790538311,0.32934131736526945,0.42857142857142855,72,[0],32
113,CCOCC1=NN=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)S1,0.526666434109211,0.30371203599550056,0.42739079102715466,73,[0],27
115,ClC1=CN=CC(Cl)=C1N(CC2)CCN2C(C3=CC=C(Cl)C=C3)=O,0.5479115984588862,0.33863165169315823,0.4446786090621707,74,[12],5
116,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NN=C(S1)C1=CC=NC=C1,0.6014602589607239,0.3431163287086446,0.39978448275862066,75,[0],30
117,ClC1=CN=CC(Cl)=C1N(CC2)CCN2C(C3=CC(C(F)(F)F)=CC=C3)=O,0.6359646819531918,0.3579088471849866,0.46146146146146144,76,[12],5
118,ClC1=C(C(Cl)=CN=C1)N(CC2)CCN2C(NC3=CC=CC=C3)=O,0.5296088543534279,0.3192982456140351,0.3366071428571429,77,[12],51
119,ClC1=C(C(Cl)=CN=C1)N(CC2)CCN2C(NC3=CC=C(Cl)C=C3)=O,0.6632276582717895,0.3279832519190509,0.35714285714285715,78,[12],51
120,FC(F)(F)C1=CC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=C(C=C1)N1CCOCC1,0.6409758448600769,0.4104534973097617,0.40338379341050756,79,[0],3
121,ClC1=C(C(Cl)=CN=C1)N(CC2)CCN2C(NC3=CC=CC(C(F)(F)F)=C3)=O,0.7379792433977127,0.3630790190735695,0.4181547619047619,80,[12],51
123,ClC1=CC=C2N=C(NC(=O)C3=C(Cl)C(Cl)=CC=C3)SC2=C1,0.5260746896266937,0.40419657647708446,0.48050579557428874,81,[7],72
124,O=C(NC1=CC=C(F)C(Cl)=C1)C2=NSC(Cl)=C2Cl,0.5851235947012902,0.3364215402431963,0.36278195488721804,82,[1],23
125,O=S(C(C=C1)=CC(Cl)=C1Cl)(C(C=C2)=CC(Cl)=C2Cl)=O,0.7733694469928741,0.48760330578512395,0.3792372881355932,83,[4],55
126,ClC1=CC=C(SCC2=CC=C(NC(=O)C3=CC(Cl)=C(Cl)C=C3)C=C2)C=C1,0.5401865673065186,0.3016759776536313,0.4655612244897959,84,[0],9
127,CCS(=O)(=O)C1=C(Cl)C(Cl)=C(C=C1)C(=O)NC1=CC=C(C=C1)C(F)(F)F,0.5201245668530464,0.39490445859872614,0.4971590909090909,85,[7],43
128,CCS(=O)(=O)C1=C(Cl)C(Cl)=C(C=C1)C(=O)NCC1=CC=C(Cl)C=C1,0.5156593978404999,0.36008560727661854,0.3855421686746988,86,[7],29
129,COC1=CC=C(Cl)C=C1NC(=O)N1CCN(CC1)C1=CC(Cl)=C(Cl)C=C1,0.5926994532346725,0.34413727359389895,0.3932291666666667,87,"[5, 6]",40
130,FC(F)(F)C1=C(NC(=O)N2CCN(CC2)C2=CC(Cl)=C(Cl)C=C2)C=CC=C1,0.5877173089981079,0.35926993275696445,0.39522821576763484,88,"[5, 6]",40
131,ClC1=C(Cl)C=C(C=C1)N1CCN(CC1)C(=O)NC12CC3CC(CC(C3)C1)C2,0.6110323607921601,0.34002006018054165,0.35294117647058826,89,"[5, 6]",57
132,Clc1ccc(N2CCC(NC3COc4ccccc4C3)CC2)cc1,0.5347295095026493,0.3569620253164557,0.43636363636363634,90,[25],0
133,Cc1cc(N2CCN(CCC(=O)O)CC2)c2ccc(C(F)(F)F)cc2n1,0.5696289074420929,0.4473684210526316,0.48188405797101447,91,[27],36
134,FC(F)(F)C1=CC(Cl)=C(NC2=NC(NC(=O)C3=CC(Cl)=C(Cl)C=C3)=CC=C2)N=C1,0.665015811920166,0.40494092373791624,0.40746268656716417,92,[0],37
135,CCCCC1=CC=C(NC(=O)N2CCN(CC2)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.5497344481945038,0.35149023638232274,0.3879310344827586,93,"[5, 6]",40
136,CCC1=CC=C(NC(=O)N2CCN(CC2)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.5214729711413384,0.3437826541274817,0.40834845735027225,94,"[5, 6]",40
137,CC1=CC=C(NC(=O)N2CCN(CC2)C2=CC(Cl)=C(Cl)C=C2)C=C1Cl,0.6838510209321975,0.35507246376811596,0.42678571428571427,95,"[5, 6]",40
138,Cc1cc(O)c(Cl)cc1-c1ccc(N2CCOCC2)cc1,0.5498142552375793,0.35186960690316393,0.34953464322647365,96,[30],61
140,FC1=CC=C(NC2=NC3=CC=CC=C3N=C2NC2=CC=C(F)C(Cl)=C2)C=C1Cl,0.6291768676042557,0.33459000942507067,0.3976992604765818,97,[1],54
141,CC1=NOC(NC(=O)C2=C(N)N=C(NC3=CC=C(F)C(Cl)=C3)S2)=C1,0.6172361248731613,0.4611141753998897,0.4599406528189911,98,[1],62
143,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NN=C(CSCC2=CC(Br)=CC=C2)S1,0.5223071882128716,0.34617471513836134,0.42358078602620086,99,[0],32
144,O=C1N[C@H](c2ccc(O)cc2)C(=O)N[C@H]1c1ccccc1,0.503449187297374,0.36385936222403925,0.3996101364522417,100,"[18, 21, 22, 26, 29, 44, 49, 51, 53, 56]",38
146,Oc1cc(F)c(-c2ccc(N3CCOCC3)cc2)cc1Cl,0.5701411759853363,0.39548577036310106,0.3476005188067445,101,[30],61
147,CN(C)[C@H]1C[C@H]2C[C@@H](N(C)Cc3c(Cl)ccc(O)c3Cl)C[C@H]2C1,0.5244891310572257,0.3321100917431193,0.37310195227765725,102,[100],42
148,COC1=C(Cl)C=C2N=C(NC(=O)C3=CC(Cl)=C(OC)C(Cl)=C3)SC2=C1,0.5031646725535392,0.46332046332046334,0.466078697421981,103,[8],72
149,CN1C(CNC(=O)C2=CC(Cl)=C(Cl)C=C2)=NN=C1SCC1=CC=C(Cl)C(Cl)=C1,0.6690141481161117,0.3581769436997319,0.36138944555778224,104,[0],58
152,FC1=C(C=CC=C1)C(=O)NC1=NC2=C(Cl)C(Cl)=CC=C2S1,0.5702608692646026,0.4320785597381342,0.4305835010060362,105,[8],72
155,Clc1ccc(N2CCC(N[C@H]3COC[C@H]3Cc3ccncc3)CC2)cc1,0.5412856760621071,0.3500347947112039,0.3651202749140893,106,"[25, 52, 57, 69]",0
158,CCN(C(=O)NCc1ccc(Cl)c(Cl)c1)[C@H]1COC[C@@H]1O,0.5513609951734543,0.334604385128694,0.4972118959107807,107,"[10, 11, 39, 58, 63, 65]",10
159,ClC1=CC=C(C=C1)S(=O)(=O)CCNC(=O)C1=CC(Cl)=C(Cl)C=C1,0.5001251763105392,0.2931596091205212,0.38443935926773454,108,[0],9
160,CN1C(CCNC(=O)C2=CC(Cl)=C(Cl)C=C2)=NN=C1SCC1=CC=C(Cl)C(Cl)=C1,0.6613398104906082,0.3694130317716747,0.37518248175182484,109,[0],58
161,ClC1=CC=C(NC(=O)N2CCN(CC2)C2=NSC3=CC=CC=C23)C=C1Cl,0.5277896672487259,0.3987603305785124,0.4126984126984127,110,[9],1
165,CSc1nnc(CC2CCN(c3ccncc3F)CC2)n1C,0.5122263778746128,0.3571884984025559,0.3574603174603175,111,[67],50
168,ClC1=CC(Cl)=C(COC2=CC=CC(=C2)C2=NN(C=C2)C(=O)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.6142725616693496,0.4410828025477707,0.4421836228287841,112,[0],12
170,Clc1ccc(N2CCN(C[C@@H]3[C@H]4CNC[C@H]43)CC2)cc1Cl,0.5510600369796157,0.3157894736842105,0.37687366167023556,113,"[76, 84, 85]",19
172,Fc1cnccc1N1CCOC(c2ccc(Cl)c(Cl)c2)C1,0.7589839613437652,0.3691860465116279,0.375,114,[61],7
173,CSC1=NSC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.7196444869041443,0.29171528588098017,0.43013365735115433,115,[0],26
176,FC1=CC=C(NC(=O)N2CCN(CC2)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.5234934452176094,0.36236559139784946,0.42830188679245285,116,"[5, 6]",40
177,FC(F)(F)C1=CC=C(CN2C=CC=C(C(=O)NC3=CC(Cl)=CC(Cl)=C3)C2=O)C=C1,0.5625948137044907,0.4032073310423826,0.41112618724559025,117,[43],70
178,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(Cl)c(Cl)c1,0.5114451199769974,0.32857142857142857,0.45121951219512196,118,[0],43
179,ClC1=CC=CC(Cl)=C1CN1C=CC=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)C1=O,0.5299092322587967,0.396613648024628,0.4197860962566845,119,"[0, 55]",47
180,O=C(O)c1cccc(NS(=O)(=O)c2cccc(S(=O)(=O)c3ccc(Cl)c(Cl)c3)c2)c1,0.5540057808160782,0.3704109589041096,0.4441896024464832,120,[4],56
181,ClC1=CC=C(CN2C=C(NC(=O)C3=CC(Cl)=C(Cl)C=C3)C=CC2=O)C=C1Cl,0.7222034859657288,0.3517276946879835,0.38996929375639716,121,"[0, 77]",41
185,ClC1=CC=C(CN2C=CC=C(NC(=O)C3=CC(Cl)=C(Cl)C=C3)C2=O)C=C1Cl,0.7286781734228134,0.37519300051466803,0.38973897389738976,122,"[0, 55]",47
186,CC1=C(C=CC=C1)C1=NN=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)S1,0.5064686244726181,0.37881219903691815,0.4126712328767123,123,[0],33
187,ClC1=CC(Cl)=C(C=C1)C1=NN=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)S1,0.7496208876371384,0.3952254641909814,0.4479793637145314,124,[0],33
190,ClC1=CC(NC(=O)C2=CN(CC3=CC=CC=C3)C(=O)C(Cl)=C2)=CC(Cl)=C1,0.5747542268037796,0.41638225255972694,0.4197773411918795,125,[28],41
191,ClC1=CC=C(CN2C=C(C=C(Cl)C2=O)C(=O)NC2=CC(Cl)=CC(Cl)=C2)C=C1,0.6603565031290054,0.41854508196721313,0.4230371900826446,126,[28],41
192,FC(F)(F)C1=CC(NC(=O)C2=C(Cl)C(Cl)=CC=C2)=C(C=C1)N1CCCC1,0.5130131760239601,0.41686555290373906,0.49513618677042803,127,[7],3
193,FC(F)(F)C1=CC(NC(=O)C2=C(Cl)C(Cl)=CC=C2)=C(C=C1)N1CCCCC1,0.5061623230576515,0.4181002243829469,0.4913294797687861,128,[7],3
194,FC(F)(F)C1=CC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=C(C=C1)N1CCCCC1,0.5693589049577713,0.4170542635658915,0.41356255969436484,129,[0],3
202,ClC1=CC=CC(CN2C=C(C=C(Cl)C2=O)C(=O)NC2=CC(Cl)=CC(Cl)=C2)=C1,0.6262695130705833,0.4289772727272727,0.4296028880866426,130,[28],41
203,FC(F)(F)C1=CC=C(C=C1)N1C(SCC1=O)C1=CC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=CC=C1,0.514574806690216,0.4672131147540984,0.4736275565123789,131,[0],35
204,FC(F)(F)C1=CC=C(CN2C=CC=C(C(=O)NC3=C(Cl)C(Cl)=CC=C3)C2=O)C=C1,0.5911010420322418,0.42662116040955633,0.4330827067669173,132,[68],70
205,FC(F)(F)C1=CC=C(CN2C=C(Cl)C=C(C(=O)NC3=C(Cl)C(Cl)=CC=C3)C2=O)C=C1,0.6168098556995392,0.4727180010198878,0.47501237011380504,133,[68],70
207,CC1=C(SN=N1)S(=O)(=O)C1=CC(Cl)=C(Cl)C=C1,0.5137098322808743,0.33211678832116787,0.3382072472981564,134,[4],16
208,Clc1ccc(CNC2CCN(CCc3ccccc3)CC2)cc1Cl,0.7176020807027816,0.3683083511777302,0.36384439359267734,135,[31],42
209,CC1N(CCN(C1=O)C1=C(C)C(Cl)=CC=C1)C(=O)C1=CC(Cl)=C(Cl)C=C1,0.5262716120481491,0.47065527065527063,0.47897897897897895,136,[0],4
210,O=c1c(CNc2ccc(F)c(Cl)c2)coc2c(Cl)cc(Cl)cc12,0.6859194546937942,0.38516992790937177,0.4297297297297297,137,[1],60
211,CC1N(CCN(C1=O)C1=CC=C(F)C(Cl)=C1)C(=O)C1=CC(Cl)=C(Cl)C=C1,0.6312593615055084,0.44571428571428573,0.47501921598770175,138,"[0, 1]",4
212,CC1=NOC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=C1Cl,0.5559987723827362,0.304576144036009,0.37677984665936476,139,[0],14
213,ClC1=CC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=C(C=C1)N1CCCCC1,0.6010787534713745,0.412609736632083,0.44954128440366975,140,[0],3
215,ClC1=CC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=C(C=C1)N1CCOCC1,0.6347197717428208,0.40442338072669826,0.4386317907444668,141,[0],3
217,CN1CCN(CC1)C1=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)C=C(Cl)C=C1,0.5258494365215302,0.39655172413793105,0.44410876132930516,142,[0],3
220,O=C(NCC1CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1)c1ccc(Cl)c(Cl)c1,0.5573799180984497,0.35969868173258,0.4204946996466431,143,[0],2
222,OC(=O)C1=CC(Cl)=CN(CC2=CC=C(Cl)C(Cl)=C2)C1=O,0.5967229562997818,0.39539473684210524,0.4056603773584906,144,"[48, 62]",24
223,ClC1=CC=C(NC(=O)OCCN2CCN(CC2)C(=O)NC2=CC=C(Cl)C(Cl)=C2)C=C1Cl,0.653161181807518,0.3679144385026738,0.45920303605313095,145,[9],1
224,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NC=C(Br)C=C1,0.5360452115535737,0.29393223010244285,0.49474912485414235,146,[0],37
225,CC1=NN(C(OC(=O)C2=CC(Cl)=C(Cl)C=C2)=C1)C1=CC=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.5937710916996002,0.48596222562531904,0.4915590863952334,147,[0],18
226,FC1=CC(NC(=O)C2=C(Cl)C=CC=C2)=C(NC(=O)C2=C(Cl)C=CC=C2)C=C1Cl,0.5087219956517219,0.34880123743232794,0.46638655462184875,148,[1],67
227,NC1=C(SC(NC2=CC=C(F)C(Cl)=C2)=N1)C(=O)C1=CC=CC=C1,0.6313009965419769,0.4053224155578301,0.40594059405940597,149,[1],45
228,CC1=CC=C(C=C1)C(=O)C1=C(N)N=C(NC2=CC=C(F)C(Cl)=C2)S1,0.5560394901037217,0.4122762148337596,0.41336633663366334,150,[1],45
229,CC1=CC(C)=C(C)C=C1C(=O)C1=C(N)N=C(NC2=CC=C(F)C(Cl)=C2)S1,0.6370246070623398,0.4694501018329939,0.4745175655616032,151,[1],45
230,CC1=CC(C)=C(C=C1)C(=O)C1=C(N)N=C(NC2=CC=C(F)C(Cl)=C2)S1,0.6216437101364136,0.45616717635066256,0.4608910891089109,152,[1],45
231,CC1=CC(C(=O)C2=C(N)N=C(NC3=CC=C(F)C(Cl)=C3)S2)=C(C)C=C1,0.6211048176884651,0.4630667345899134,0.4675903018307768,153,[1],45
232,Cc1c(Cl)cccc1NC(=O)c1ccc(Cl)c(Cl)c1,0.537502906024456,0.3292483660130719,0.49241540256709454,154,[0],43
235,FC(F)(F)C1=CC=C(CC2CCN(CC2)C(=O)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.5568418604135513,0.32180851063829785,0.38329764453961457,155,[0],2
236,ClC1=CC=C(C2=NOC(CC(=O)NCC3=CC(Cl)=C(Cl)C=C3)C2)C(Cl)=C1,0.651972976922989,0.3786407766990291,0.3990963855421687,156,[2],10
239,CCOc1ccccc1N1CCN(C(=O)Nc2ccc(Cl)c(Cl)c2)CC1,0.5092940518260002,0.3629086057371581,0.3888888888888889,157,[9],40
240,FC(F)(F)C1=CC(SC2=C(C=CC=N2)C(=O)NCC2=CC=C(Cl)C(Cl)=C2)=CC=C1,0.5706801271438598,0.37613212573255195,0.3953488372093023,158,[2],13
241,ClC1=CC=CC(SC2=C(C=CC=N2)C(=O)NCC2=CC=C(Cl)C(Cl)=C2)=C1,0.6045532828569412,0.3555917480998914,0.38312829525483305,159,[2],13
242,Cc1cccc(N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)c1C,0.6068212550878525,0.36023622047244097,0.39074960127591707,160,[9],40
243,FC(F)(F)C1=CN=C(N2CCCN(CC2)C(=O)NC2=CC=C(Cl)C(Cl)=C2)C(Cl)=C1,0.6915749251842499,0.430751837196156,0.453551912568306,161,[104],1
244,CCC1=CC=C(C=C1)C(=O)C1=C(N)N=C(NC2=CC=C(F)C(Cl)=C2)S1,0.5544742840528488,0.4235294117647059,0.42425742574257425,162,[1],45
245,OC1=C2N=C(CNC3=CC=C(F)C(Cl)=C3)C=CC2=CC=C1,0.5094436925649642,0.3390957446808511,0.42696629213483145,163,[1],34
246,CC1=CC=C(NC(=O)N2CCN(CC2)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.5108969140052796,0.35005336179295626,0.42452830188679247,164,"[5, 6]",40
247,NC(=O)c1cc(NC(=O)c2ccc(Cl)c(Cl)c2)ccc1Cl,0.5360999512672424,0.3055555555555556,0.49596309111880044,165,[0],43
249,ClC1=CC=CC(NC(=O)N2CCN(CC2)C2=CC(Cl)=C(Cl)C=C2)=C1,0.6479872399568558,0.34230355220667386,0.47695390781563124,166,"[5, 6]",40
250,O=C(Nc1ccc(Br)cc1C(=O)O)c1ccc(Cl)c(Cl)c1,0.5167506140470505,0.37131782945736436,0.49019607843137253,167,[0],43
251,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2ccc(Cl)c(Cl)c2)c1,0.5181482523679733,0.34590163934426227,0.4868965517241379,168,[0],25
252,FC1=CN(CC2=CC=C(Cl)C(Cl)=C2)C(=O)N(CC2=CC=C(Cl)C(Cl)=C2)C1=O,0.7494347041845322,0.3404947916666667,0.4623567921440262,169,"[20, 70]",24
254,FC1=CC=C(NC(=O)NC(=O)C2=C(OC3=C(Cl)C=C(Cl)C=C3)C=CC=C2)C=C1Cl,0.5270452889800071,0.3894855850763143,0.4198331788693234,170,[1],17
256,CS(=O)(=O)c1ccc2nc(NC(=O)c3ccc(Cl)c(Cl)c3)sc2c1,0.5604735776782036,0.43108182317408017,0.4843173431734317,171,[0],72
257,CC(=O)c1ccc(N2CCN(C(=O)c3ccc(Cl)c(Cl)c3)CC2)c(F)c1,0.5268782410025596,0.4502572898799314,0.4731182795698925,172,[0],5
259,OC1=C(C=CC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=C1)C1=NC2=CN=CC=C2O1,0.5211291390657425,0.47993216506500846,0.47023809523809523,173,[0],18
265,FC(F)(F)C1=CC=C(CNC(=O)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.5911855834722519,0.3270042194092827,0.3411371237458194,174,[0],29
266,OC(=O)C(N1CCN(CC1)C1=CC(Cl)=C(Cl)C=C1)C1=CNC2=CC=CC=C12,0.6763283854722977,0.4594894561598224,0.4924787442773054,175,"[13, 14, 15]",19
267,ClC1=CC(CNC(=O)C2=CC(Cl)=C(Cl)C=C2)=CC(Cl)=C1,0.6050253766775131,0.34988179669030733,0.3651376146788991,176,[0],29
268,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(c2ccc(F)cc2)CC1,0.5900820225477219,0.36236559139784946,0.46990291262135925,177,[9],40
270,O=S(=O)(Nc1ccc(F)cc1)c1cccc(S(=O)(=O)c2ccc(Cl)c(Cl)c2)c1,0.5971011784672737,0.357311320754717,0.3806343906510851,178,[4],56
271,O=C(O)c1ccc(NS(=O)(=O)c2cccc(S(=O)(=O)c3ccc(Cl)c(Cl)c3)c2)cc1,0.5470762193202973,0.3473451327433628,0.41487603305785126,179,[4],56
272,CC(=O)c1ccc(NS(=O)(=O)c2cccc(S(=O)(=O)c3ccc(Cl)c(Cl)c3)c2)cc1,0.5099747839570046,0.3481646273637375,0.4099173553719008,180,[4],56
273,ClC1=CC=C(C=C1)S(=O)(=O)NCCC(=O)NCC1=CC=C(Cl)C(Cl)=C1,0.5687424612045288,0.3425414364640884,0.4262443438914027,181,[2],28
274,FC1=C(CSC2=C(C=CC=N2)C(=O)NCC2=CC=C(Cl)C(Cl)=C2)C=CC=C1,0.5089211991429329,0.37189582071471833,0.37217598097502974,182,[2],13
275,ClC1=CC=C(CNC(=O)C2=C(SCC3=C(Cl)C=CC=C3)N=CC=C2)C=C1Cl,0.5889600515365601,0.3568232662192394,0.3652694610778443,183,[2],13
276,ClC1=CC=C(CNC(=O)C2=C(SCC3=CC(Br)=CC=C3)N=CC=C2)C=C1Cl,0.5286832296848297,0.3573825503355705,0.36656716417910445,184,[2],13
277,FC(F)(F)C1=CC(NC(=O)N2CCN(CC2)C2=C(Cl)C=NC=C2Cl)=CC=C1,0.7379792422056198,0.3630790190735695,0.4181547619047619,185,[12],51
278,Cc1ccc(S(=O)(=O)NC(=O)NCc2ccc(Cl)c(Cl)c2)cc1,0.6197403913736343,0.39807692307692305,0.47920433996383366,186,[10],28
