,SMILES,hit
46,CC1=C(NC(=O)C2=C(C=C(Cl)C(Cl)=C2)C(O)=O)C=CC=C1F,0.4306314432621002
47,O=C(NC(NC(C=C1)=CC(Cl)=C1Cl)=O)C2=C(OC)C=CC(Cl)=C2OC,0.4438670793175697
48,O=C(NC(NC1=C(Cl)C=C(Cl)C=C1Cl)=O)C2=C(OC)C(Cl)=CC(Cl)=C2OC,0.4926193362474441
49,O=C(NC(NC(C=C1)=CC(Cl)=C1Cl)=O)C2=C(OC)C(Cl)=CC(Cl)=C2OC,0.5671235758066178
50,O=C(NC(NC1=CC(Cl)=CC(Cl)=C1)=O)C2=C(OC)C(Cl)=CC(Br)=C2OC,0.4215570336580276
51,O=C(NC(NC(C=C1)=CC(Cl)=C1Cl)=O)C2=C(OC)C(Cl)=CC(Br)=C2OC,0.5086651355028152
52,O=C(NC(NC1=C(Cl)C=C(Cl)C=C1Cl)=O)C2=C(OC)C(Cl)=CC(Br)=C2OC,0.4368089993298054
53,ClC1=CC=C(C=C1)C(NC(=O)C1=CC(Cl)=C(Cl)C=C1)C1=CC=CC=C1,0.5160116165876388
54,CC1=C(SC(NC2=NC=C(F)C=C2)=N1)C(=O)NCC1=CC=C(F)C(Cl)=C1,0.4178572349250317
55,OC(=O)CC(NC(=O)C1=CC(Cl)=C(Cl)C=C1)C1=CC=C(OC2CCCC2)C=C1,0.4333096152544021
56,COC1=C(C=CC=C1)C(=O)NC1=NC2=C(Cl)C(Cl)=CC=C2S1,0.4594345027208328
57,ClC1=C(Cl)C=C(C=C1)C(=O)NCC1=CC=C(C=C1)N1C=CC=C1,0.4130689457058906
58,O=S(C1=CC=CC=C1C2=CC=CC=C2)(C(C=C3)=CC(Cl)=C3Cl)=O,0.4611801365017891
59,FC1=CC=C(NC2=C3CCCCC3=NC3=CC=C(Cl)C=C23)C=C1Cl,0.4748251733183861
60,O=C(NC1=CC=C(Cl)C(Cl)=C1)N2CCN(CC2)C3=C(C=CN4)C4=CC=C3.Cl,0.6824311089515686
