,SMILES,hit,tan to nearest abx,tan to nearest ts,row_num,matching_frags,cluster
978,CN(C)[C@H]1C[C@H]2C[C@H](C[C@H]2C1)N(C)C(=O)C1=CC(Cl)=C(Cl)C=C1,0.4724070165090961,0.34210526315789475,0.3907793633369923,625,[0],166
979,CC1=CC=C(Cl)C=C1N1CCN(CC1)C(=O)NC1=CC=C(Cl)C(Cl)=C1,0.6741007739305496,0.36271529888551163,0.4152542372881356,626,[14],111
980,COC1=C(C=C(Cl)C=C1Cl)C(=O)N(C)[C@@H]1C[C@@H]2C[C@@H](C[C@@H]2C1)N(C)C,0.5258054701576476,0.4072524407252441,0.49595687331536387,627,[5],166
981,CCNS(=O)(=O)C1=CC=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.4387921777367591,0.33214285714285713,0.49560117302052786,628,[0],174
982,CN(C)[C@H]1C[C@H]2C[C@H](C[C@H]2C1)N(C)C(=O)C1=C(Cl)C(Cl)=CC=C1,0.4425146406328713,0.31837307152875177,0.3935617860851506,629,[3],166
984,CC1=NC2=NC(=NN2C(=C1)C(F)F)C(=O)NC1=CC=C(Cl)C(Cl)=C1,0.4765367362648248,0.45616717635066256,0.46524329692154914,630,[34],59
985,FC(F)(F)C1=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)C=CC(Cl)=C1,0.505406648516655,0.3291437549096622,0.42857142857142855,631,[0],174
986,CC(C)(C)CC1=NN=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)S1,0.4458364243805408,0.3053435114503817,0.4233918128654971,632,[0],46
987,COC(=O)C1=C(NC(=O)NCC2=CC=C(Cl)C(Cl)=C2)C=CC=C1,0.4134897534549236,0.32953784326858676,0.41825613079019075,633,"[11, 12]",35
988,COC1=C(NC(=O)NCC2=CC=C(Cl)C(Cl)=C2)C=C(C)C=C1,0.4178651985526085,0.3592400690846287,0.43515850144092216,634,"[11, 12]",35
989,[K+].FC1=CC=C(NC2=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3[N-]C2=O)C=C1Cl,0.5955954140424728,0.46059365404298874,0.4657428791377983,635,[1],8
990,FC1=CC=C(C=C1)N1CCN(CC1)C(=O)NC1=CC=C(F)C(Cl)=C1,0.4226883855462074,0.36245954692556637,0.3867403314917127,636,[1],111
991,FC1=CC=C(NC(=O)N2CCN(CC2)C2=CC=CC(=C2)C(F)(F)F)C=C1Cl,0.5360528346896172,0.3781094527363184,0.4305555555555556,637,[1],111
992,ClC1=CC=C(C=C1)N1CCC(CC1)N[C@@H]1COC[C@H]1CC1=CC=NC=C1,0.4990627163648605,0.3500347947112039,0.3651202749140893,638,"[27, 43, 45, 46, 77]",128
993,ClC1=CC=C(C=C1)N1CCC(CC1)N[C@H]1COC[C@H]1CC1=CC=NC=C1,0.5412856772542,0.3500347947112039,0.3651202749140893,639,"[27, 43, 45, 46, 77]",128
994,CC1=CC(N2CCN(CCC(O)=O)CC2)=C2C=CC(=CC2=N1)C(F)(F)F,0.5696289110183715,0.4473684210526316,0.48188405797101447,640,[39],154
995,ClC1=CC2=NC=CC(N3CCN(CC3)C(=O)C3=CC(Cl)=C(Cl)C=C3)=C2C=C1,0.5688646447658539,0.43735408560311284,0.45381062355658197,641,[0],2
998,COC1=C(C=C(Cl)C=C1)C(=O)NCC1=CC=C(Cl)C(Cl)=C1,0.5270027387142181,0.2975929978118162,0.4127979924717691,642,"[2, 23, 25]",62
999,ClC1=CC=C(CNC(=O)C2=CC(Cl)=C(Cl)C=C2)C=C1Cl,0.730030557513237,0.36097560975609755,0.3663551401869159,643,"[0, 2]",62
1001,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=CC=C2OC3(CCCCC3)OC2=C1,0.4009166893362998,0.4039039039039039,0.4335126825518832,644,[0],70
1005,COC1=C(C=CC=C1)C(=O)NCC1=CC=C(Cl)C(Cl)=C1,0.4162759652733803,0.2857142857142857,0.42362525458248473,645,"[2, 23, 25]",62
1006,CCC1=C(C)SC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=C1C(N)=O,0.4304956302046775,0.46860158311345645,0.47093889716840537,646,[0],76
1009,COC1=C(C=C(Cl)C=C1Cl)C(=O)NC1C2CC3CC(C2)CC1C3,0.4458185835182667,0.3954802259887006,0.46348061316501354,647,[5],164
1010,FC(F)(F)C1=CC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=C(C=C1)N1CCCC1,0.5750355386734008,0.4125874125874126,0.4175506268081003,648,[0],64
1011,CNC(=O)C1CN(CCN1C1=CC=C(C#N)C(=C1)C(F)(F)F)C(=O)NC1=CC=C(F)C(Cl)=C1,0.4077139160782099,0.4603174603174603,0.47414372061786436,649,[1],111
1012,NC(=O)C1CN(CCN1C(=O)NC1=CC=C(F)C(Cl)=C1)C1=CC=C(C#N)C(=C1)C(F)(F)F,0.4681497476994991,0.45418552036199095,0.47474747474747475,650,[1],111
1014,FC1=CC=C(NC2=NC=C(F)C(NC3=CC=C(F)C(Cl)=C3)=N2)C=C1Cl,0.6644016253948212,0.2801724137931034,0.4118143459915612,651,[1],1
1015,ClC1=CC=C2SC(NC(=O)C3=CC(Br)=CC=C3)=NC2=C1Cl,0.5573132067918778,0.4274767378215654,0.42780026990553305,652,[13],151
1016,OC(=O)C1=C(C=C(Cl)C(Cl)=C1)C(=O)NC1=CC=CC2=CC=CC=C12,0.4578383454680443,0.34401569653368214,0.4266917293233083,653,[0],41
1018,CC(OC1=CC(Cl)=CC=C1)C(=O)NCC1=CC=C(Cl)C(Cl)=C1,0.5480399227142334,0.3231441048034934,0.3827993254637437,654,"[2, 24, 26]",91
1019,CC(NC(=O)C1=CC(Cl)=C(Cl)C=C1)C1CC2CCC1C2,0.4299354955554008,0.33214285714285713,0.36655592469545956,655,[0],20
1020,CC(=O)C1=CC=C(C=C1)N1CCN(CC1)C(=O)NC1=CC=C(Cl)C(Cl)=C1,0.4560960739850997,0.35575942915392456,0.4186851211072664,656,[14],111
1021,ClC1=C(Cl)C=C(C=C1)N1CCN(CC1)C(=O)NC1=C(Cl)C=C(Br)C=C1,0.6291839742660522,0.353,0.37073170731707317,657,"[7, 8]",111
1023,CC1=CC(O)=C(Cl)C=C1C1=CC=C(C=C1)N1CCOCC1,0.5498142558336258,0.35186960690316393,0.34953464322647365,658,[47],170
1026,OCC1(CO)C2CN(CC12)C1=NC=C(C=C1Cl)C(O)=O,0.4736496414244175,0.43529411764705883,0.43529411764705883,659,"[85, 116]",36
1028,FC1=C(OCN2C=CC(=N2)C(=O)NC2=CC=C(Cl)C(Cl)=C2)C=CC=C1,0.4108230331540107,0.3644787644787645,0.3732620320855615,660,"[9, 49]",15
1029,ClC1=CC=C(NC(=O)C2=NN3C=CC=NC3=C2)C=C1Cl,0.47036092877388,0.3556786703601108,0.38278388278388276,661,[9],59
1030,CC1=CC(NS(=O)(=O)C2=C(C=NN2)C(=O)NC2=CC=C(Cl)C(Cl)=C2)=CC(C)=C1,0.5524299442768097,0.44008159102498723,0.45597014925373136,662,[21],80
1031,NC1=C(SC(NC2=CC=C(F)C(Cl)=C2)=N1)C(=O)C1=CC=CC=C1,0.6313009965419769,0.4053224155578301,0.40594059405940597,663,[1],135
1033,CC1=CC=C(C=C1)C(=O)C1=C(N)N=C(NC2=CC=C(F)C(Cl)=C2)S1,0.5560394901037217,0.4122762148337596,0.41336633663366334,664,[1],135
1036,CC1=CC(C)=C(C)C=C1C(=O)C1=C(N)N=C(NC2=CC=C(F)C(Cl)=C2)S1,0.6370246070623398,0.4694501018329939,0.4745175655616032,665,[1],135
1037,CC1=CC(C(=O)C2=C(N)N=C(NC3=CC=C(F)C(Cl)=C3)S2)=C(C)C=C1,0.6211048176884651,0.4630667345899134,0.4675903018307768,666,[1],135
1038,CC(C)C(=O)C1=C(N)N=C(NC2=CC=C(F)C(Cl)=C2)S1,0.4923049709200859,0.3705980994969257,0.37877671333824614,667,[1],109
1039,COC1=C(OC)C=C(C=C1)C(=O)C1=C(N)N=C(NC2=CC=C(F)C(Cl)=C2)S1,0.4788457483053207,0.4758656873032529,0.47791798107255523,668,[1],135
