Score,Grow_or_Mut,Algorithm_Params,Round,SMILES,hit,sa_score,max_tan_sim_to_abx,hepg2_pred_tox,primary_pred_tox,max_tan_sim_to_ts,tan_sim_to_orig_mol
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 1,O=C(N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1)c1nccc(Br)c1Cl,0.7805896365642547,2.857489261820973,0.47339449541284406,0.1691652465611696,0.1845030754804611,0.46271285965942455,0.6045816733067729
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 1,Cc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7267942261695862,2.7649556223261396,0.45886654478976235,0.1424152879044413,0.1567111987620592,0.4734931009440813,0.6137512639029322
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 1,CCc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7029920887947082,2.829211230172925,0.4745762711864407,0.1233221130445599,0.1355523938313126,0.47510251903925016,0.5949367088607594
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 1,CNc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.8021529287099838,2.874697823579517,0.47101449275362317,0.1492584170773625,0.165766430273652,0.47079439252336447,0.599609375
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 1,COc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.717248119711876,2.746330131271824,0.47944377267230953,0.1967193637043237,0.1974317874759435,0.4745042492917847,0.5855769230769231
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 1,CSc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.8153913879394531,2.9342461752278695,0.4863718958207147,0.1727829705923795,0.1745083920657634,0.4791559444158518,0.5831739961759083
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 1,O=C(N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1)c1nccc(F)c1Cl,0.7760576903820038,2.8154940838646016,0.4698721850273889,0.1557189030572772,0.1744786739349365,0.4688235294117647,0.600990099009901
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 1,Nc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7942047584056854,2.8045680218668974,0.4578532443905397,0.1481763632968068,0.1653590928763151,0.4637473079684135,0.6124497991967871
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 1,NCc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7162952703237534,2.900600021381715,0.46594333936106086,0.1091884214431047,0.1247166479006409,0.4744868035190616,0.5972629521016618
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 1,O=C(N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1)c1nccc(O)c1Cl,0.7868461346626282,2.870765036792271,0.4691508857666463,0.1660477627068758,0.174204521626234,0.4676258992805755,0.6053946053946054
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,O=C(CSc1ccc(Cl)c(C(=O)O)n1)N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1,0.8077055662870407,2.8648757043394184,0.45286885245901637,0.0606171856168657,0.0690989939495921,0.4622093023255814,0.4890710382513661
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,CC(C)c1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1Cl,0.709972078204155,2.8431460219214806,0.46521981079577074,0.1657864294946193,0.1810730844736099,0.4686588921282799,0.6021825396825397
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,CC(C)Sc1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1Cl,0.7146251267194748,2.954448109680456,0.4828416616496087,0.158664989285171,0.1748938512057066,0.484830805134189,0.5767045454545454
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,CCNc1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1Cl,0.7151563280820846,2.801507270604306,0.46032707450030286,0.1892385713756084,0.1947792299091816,0.46081277213352684,0.6097804391217565
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,CC(=O)c1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1Cl,0.7077443391084671,2.8035325603830206,0.47390776699029125,0.1103685455396771,0.1281417226418852,0.4685466377440347,0.5990196078431372
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,CCSc1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1Cl,0.7116028219461441,2.908486828033178,0.47799879445449067,0.1526390260085463,0.1641902398318052,0.4818713450292398,0.5827751196172248
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,CNc1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1Cl,0.7707202917337418,2.7960022191839133,0.4523375834851245,0.1823470126837492,0.1907525412738323,0.4586686174103877,0.6199186991869918
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,CN(C)c1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1Cl,0.7573663246631622,2.8489094834599413,0.4577294685990338,0.1788831066340208,0.1970522258430719,0.46216017634092577,0.6079601990049751
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,COc1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1Cl,0.7163996857404709,2.7367307906124854,0.463768115942029,0.1727093894034624,0.1840327527374029,0.4663545933294324,0.6019704433497537
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,CSc1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1Cl,0.7637501120567322,2.861777384019078,0.4663840096910963,0.1405973885208368,0.1558083709329366,0.4712727272727273,0.5990147783251232
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,Nc1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1Cl,0.7473841786384583,2.7446637738760824,0.4447852760736196,0.1632094021886587,0.1725088316947221,0.4550185873605948,0.637223974763407
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,NC(=O)c1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1Cl,0.7163059020042419,2.7989594834599423,0.45232273838630804,0.1278782831504941,0.1457455489784479,0.46254545454545454,0.628482972136223
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,O=C(N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1)c1ccc(Cl)c(O)n1,0.7504222643375397,2.8776715809943365,0.44607843137254904,0.1759502753615379,0.1918106142431497,0.45548961424332346,0.6356020942408377
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,O=C(O)CNc1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1Cl,0.701549853682518,2.882559728008058,0.4807228915662651,0.1103421149775385,0.1229197278618812,0.4766546947152386,0.5885167464114832
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,O=C(O)c1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c(Cl)cc1Cl,0.8897165668010711,2.8634932739216215,0.49580838323353293,0.0610295318532735,0.078909636568278,0.4962518740629685,0.5668202764976958
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,NCC(=O)c1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1Cl,0.7103021764755248,2.955280725065073,0.48764315852923446,0.1787063840776682,0.1945194285362959,0.4797803295057414,0.5814393939393939
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,NCCC(=O)c1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1Cl,0.7471806395053864,2.974065053451845,0.4949071300179748,0.1614434026181697,0.1780409161001444,0.4910269192422732,0.5626151012891344
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,Nc1ccc(SCC(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)nc1C(=O)O,0.7907030820846558,2.9456076570021406,0.4460659898477157,0.0640819582622498,0.0671718766912818,0.4592074592074592,0.49127640036730946
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,CNc1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1N,0.7264216941595077,2.8451501312718257,0.4649176327028676,0.1381553493440151,0.1480475569143891,0.46474820143884893,0.6143001007049346
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,CN(C)c1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1N,0.7124617338180542,2.907897944998405,0.470873786407767,0.13246361464262,0.1495725952088832,0.46652421652421655,0.6019704433497537
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,CSc1nc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)ccc1N,0.7241479724645614,2.9186771642388596,0.4641782059000602,0.1112436829134821,0.1218096945434808,0.47103569338794615,0.598825831702544
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,Nc1ccc(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)cc3Cl)C2)nc1C(=O)O,0.8682587289810181,2.9842167666451136,0.49271844660194175,0.0518733602017164,0.0680826846510171,0.48792613636363635,0.5858778625954199
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,O=C(O)c1cccc(C(=O)N[C@H]2CCN(c3cc(NC4CC4)c(Cl)cc3Cl)C2)n1,0.7803678119182587,2.9366979069704975,0.46682897139379187,0.065559876570478,0.0838573429267853,0.4786695589298626,0.6103896103896104
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,CC(C)c1cc(N2CC[C@H](NC(=O)c3cccc(C(=O)O)n3)C2)c(Cl)cc1Cl,0.7134867978096008,2.9108968293682356,0.49217809867629364,0.0542445079423487,0.0691462025046348,0.49469964664310956,0.5719626168224299
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,CCNc1cc(N2CC[C@H](NC(=O)c3cccc(C(=O)O)n3)C2)c(Cl)cc1Cl,0.7078763777017594,2.9138946392506604,0.46286065070595456,0.0531625446863472,0.0698487882968038,0.47514619883040937,0.6239754098360656
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,CN(C)c1cc(N2CC[C@H](NC(=O)c3cccc(C(=O)O)n3)C2)c(Cl)cc1Cl,0.7708660405874252,2.9679663598377655,0.46286065070595456,0.0551618578843772,0.0755164504051208,0.47514619883040937,0.6239754098360656
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,O=C(O)c1cccc(C(=O)N[C@H]2CCN(c3cc(OC(F)F)c(Cl)cc3Cl)C2)n1,0.7232554525136947,2.965990877055969,0.49697303247110625,0.0529519733507186,0.0763174730818718,0.4965034965034965,0.5715604801477377
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,O=C(CSc1ccc(Cl)c(Cl)c1)N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1,0.7208592993021011,2.629744783776065,0.3655107778819119,0.1932646851055324,0.1900804132223129,0.49120603015075376,0.5436241610738255
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(COc1c(Cl)cc(Cl)cc1Cl)N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1,0.712654463648796,2.65194657121892,0.3784037558685446,0.194703054241836,0.1990606740117073,0.47901234567901235,0.5541899441340782
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(CCn1ncc(Cl)c(Cl)c1=O)N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1,0.7166213411092758,2.877836417372764,0.44089456869009586,0.1819835614413023,0.1801922727376222,0.4488341968911917,0.5080113100848256
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 2,O=C(N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1)c1cnccn1,0.7072858250141144,2.8710456841298786,0.41199478487614083,0.1218638576567173,0.1410916723310947,0.4706814580031696,0.7034949267192785
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 2,O=C(N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1)c1ccccc1Cl,0.7118245446681977,2.5923374822572534,0.4053738317757009,0.1696495112031698,0.190152583643794,0.45665236051502145,0.6047516198704104
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)c(O)c(Cl)c(O)c2Cl)C1)c1ccccc1,0.7021848982572556,2.924944942547505,0.3917593198168738,0.1274660564959049,0.14777154000476,0.4618055555555556,0.6151315789473685
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,O=C(Cc1ccccc1)N[C@H]1CCN(c2c(Cl)c(O)c(Cl)c(O)c2Cl)C1,0.7040279310941696,2.9744883296137896,0.39156229400131837,0.1540173118934035,0.1721832808107137,0.45958429561200925,0.5336842105263158
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)c(O)c(Cl)c(O)c2Cl)C1)c1ccc(F)cc1,0.7250068962574006,2.976320426038491,0.41172638436482084,0.1704782616347074,0.1776125447824597,0.4626485568760611,0.5966209081309398
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1)c1ccc(Br)cc1Br,0.7269867467880249,2.9911104585411987,0.42305712815234175,0.1830177698284387,0.1898603167384863,0.47793505412156534,0.5718592964824121
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1)c1ccccc1Br,0.7120204037427902,2.8520038054237595,0.4138328530259366,0.1596173543483018,0.1720540633425116,0.474218089602705,0.5869565217391305
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1)c1ccccn1,0.7538400173187256,2.9036589518324547,0.43842364532019706,0.1062310930341482,0.1277005089446902,0.45461254612546126,0.6449197860962567
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,O=C(CC1CCCCC1)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1,0.7370142877101898,2.977046614788309,0.3828647925033467,0.1946382824331522,0.1991420444101095,0.4981549815498155,0.5320304017372421
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1)c1ccco1,0.7478840231895447,2.972034670816269,0.4038709677419355,0.1187104234471917,0.1380899827927351,0.4382259767687434,0.6010526315789474
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,Cc1ccc(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3Cl)C2)c(Cl)c1,0.7376309657096862,2.870994098844557,0.42560553633217996,0.1758307162672281,0.1856921710073948,0.4570247933884298,0.5756345177664974
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1)c1ccccc1Cl,0.754581008553505,2.7769957786679083,0.41686046511627906,0.1722901858389377,0.1899129088968038,0.4619289340101523,0.590146750524109
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,CSc1ccccc1C(=O)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1,0.745670417547226,2.9484248680753264,0.4345360824742268,0.1528189145028591,0.1607572618871927,0.4471594379963348,0.5694444444444444
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1)c1ccc(F)cc1Cl,0.7681781077384948,2.885788031672293,0.4352865421764327,0.1852170169353485,0.1989163994789123,0.4607201309328969,0.5677290836653387
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1)c1ccccc1F,0.7028631448745728,2.796195778667908,0.416289592760181,0.1488353166729212,0.1680624391883611,0.47716535433070867,0.5818743563336766
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1)c1ccc(O)cc1,0.7195786094665527,2.8114426014103824,0.3952724885095207,0.1704889625310897,0.1812428537756204,0.4745614035087719,0.6171617161716172
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1)c1ccc(O)cc1O,0.7830814015865326,2.9892500035032796,0.42312008978675647,0.1632096711546182,0.1754586953669786,0.47098402018502944,0.5888429752066116
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1)c1ccccc1O,0.748934081196785,2.84485397264784,0.40710932260228033,0.1668973129242658,0.1784628316760063,0.474120082815735,0.6066098081023454
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 1,O=C(N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1)c1cccc(O)c1Cl,0.7217926216125489,2.61384448570157,0.4214876033057851,0.1676310610026121,0.172249299660325,0.4621342512908778,0.5965665236051502
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 3,Cc1ccc(C(=O)N[C@H]2CCN(c3cc(O)c(Cl)cc3Cl)C2)c(Cl)c1,0.7009423059225083,2.692419858935466,0.414252607184241,0.1733668964356184,0.1867873519659042,0.451802179379715,0.5893416927899686
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 3,CSc1ncccc1C(=O)N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1,0.7293010294437409,2.890937384019079,0.4628099173553719,0.1197248855605721,0.1362013474106788,0.4885777450257922,0.5631528964862298
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 3,O=C(N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1)c1ccc(F)cc1Cl,0.7259732329845429,2.7076426014103827,0.4282001299545159,0.1794035654515028,0.197208135202527,0.45583832335329344,0.5809426229508197
modified_score,mutate,0_minsize_8_maxsize_-2_mininc_2_maxinc_3_radius,Round 3,O=C(N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1)c1ccc(O)cc1O,0.737379457950592,2.814103470975601,0.40978077571669475,0.1603161733597517,0.1768013384193182,0.4711340206185567,0.601272534464475
modified_score,mutate,0_minsize_6_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(O)c1cc(Cl)ccc1C(=O)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1,0.7565830880403519,2.934778226918054,0.4698919197117859,0.1497250005602836,0.1552515549585223,0.4974545454545454,0.5404651162790698
modified_score,mutate,0_minsize_6_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(Cc1ccccc1C(=O)O)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1,0.725745941400528,2.92490302317443,0.4487678339818418,0.0605135325808078,0.0842152513563632,0.4645622394282311,0.4966824644549763
modified_score,mutate,0_minsize_6_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(CSc1ccccc1C(=O)O)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1,0.7261288732290268,2.9773049155175073,0.45495495495495497,0.0522291551809757,0.0743321824353188,0.4591893392559689,0.493953488372093
modified_score,mutate,0_minsize_6_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,O=C(CSc1ncccc1C(=O)O)N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1,0.7460426199436188,2.917120083037643,0.4921875,0.0552519511897116,0.0745750481728464,0.4921875,0.47957371225577267
modified_score,mutate,0_minsize_6_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,O=C(O)c1cc(Cl)ccc1C(=O)N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1,0.7019766283035278,2.7658329828613297,0.45543534260690366,0.1419570580124855,0.1527627361938357,0.4868035190615836,0.5535372848948374
modified_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_3_radius,Round 4,O=C(CC1CCCC1)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2Cl)C1,0.7381018847227097,2.9832557371367017,0.3815261044176707,0.1739162899553775,0.1810305256396532,0.4975369458128079,0.5348583877995643
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,O=C(N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1)c1nccc(Cl)c1Br,0.7938519996404648,2.869830938055186,0.4540507859733978,0.1954329911619425,0.1997123420238495,0.4585755813953488,0.6150753768844222
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,Cc1c(Cl)ccnc1C(=O)N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1,0.7357017397880554,2.7467241642319937,0.46209824135839905,0.1573733363300561,0.1737290628254413,0.46771879483500717,0.6162324649298597
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,C=Cc1c(Cl)ccnc1C(=O)N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1,0.7508719801902771,2.975873647755341,0.48566308243727596,0.1989659275859594,0.198261946067214,0.4883960804538422,0.5829428303655108
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,CSc1c(Cl)ccnc1C(=O)N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1,0.8067362928390502,2.9666204609421545,0.4836016696481813,0.1735894735902547,0.1818150155246257,0.4895247828308636,0.5750232991612302
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,O=C(N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1)c1nccc(Cl)c1F,0.7819678544998169,2.7944851286407193,0.4610271903323263,0.1620674449950456,0.1801547341048717,0.4632929436920884,0.6071428571428571
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,Nc1c(Cl)ccnc1C(=O)N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1,0.7974265062808991,2.8708704328887116,0.45332519829164125,0.1934261612594127,0.1961933780461549,0.46204863669859986,0.6262833675564682
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,CC(C)c1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7443393868207931,2.8680075603830204,0.4828416616496087,0.1520123731344938,0.1581868086010217,0.48830409356725146,0.5811965811965812
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,CCNc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7679284477233886,2.867475658380913,0.4734939759036145,0.1490343276411295,0.1628455769270658,0.4731934731934732,0.5938104448742747
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,CCOc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7131474244594574,2.7736044255041996,0.48464780252859724,0.1849771004170179,0.1827744636684656,0.4805396990140114,0.5795454545454546
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,CCSc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7837836360931396,2.9728448891501422,0.49155609167671893,0.1684510705992579,0.1639314886182546,0.4881687242798354,0.5757290686735654
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,CN(C)c1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7986901593208313,2.9143017911522513,0.4731766124171187,0.1801435448229313,0.1968479443341493,0.47374562427071176,0.5980582524271845
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,O=C(N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1)c1nccc(C(F)F)c1Cl,0.7869057011604309,2.996934483459942,0.48972188633615477,0.1594553712755441,0.1652709119021892,0.48252826310380265,0.5821462488129154
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,NCCc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7114954918622971,2.9145146467897636,0.4845921450151057,0.1308367572724819,0.1380456686019897,0.4847953216374269,0.5845272206303725
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,NC(=O)c1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7361699283123017,2.8610037142291738,0.4731182795698925,0.0882780754007399,0.1078357135877013,0.4865810968494749,0.581042654028436
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,O=C(O)c1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.809871951341629,2.823747944998404,0.4913329348475792,0.0357991227647289,0.0577883212827146,0.4965156794425087,0.5640552995391706
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,Cc1cnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c(Cl)c1Cl,0.800823221206665,2.877145611443826,0.48473967684021546,0.1842828683555126,0.1987295273691415,0.4863095238095238,0.5787992495309568
